"";"sampling_date";"sample_source";"timing";"analysis";"mean";"sd"
"1744";20200625;"BODAC_2_effluent";"after_backwash";"iron";38,15;0,21
"1745";20200625;"BODAC_2_effluent";"before_backwash";"iron";45,07;0,76
"1746";20200915;"BODAC_2_effluent";"after_backwash";"iron";42,23;1,97
"1747";20200915;"BODAC_2_effluent";"before_backwash";"iron";42,33;2,33
"1748";20201214;"BODAC_2_effluent";"after_backwash";"iron";74,72;1,09
"1749";20201214;"BODAC_2_effluent";"before_backwash";"iron";75,75;1,95
"1750";20210317;"BODAC_2_effluent";"after_backwash";"iron";71,55;1,06
"1751";20210317;"BODAC_2_effluent";"before_backwash";"iron";73;0,28
"1752";20210325;"BODAC_2_effluent";"before_backwash";"iron";109;1,41
"1753";20210616;"BODAC_2_effluent";"after_backwash";"iron";34,95;0,35
"1754";20210616;"BODAC_2_effluent";"before_backwash";"iron";27,2;0,28
"1755";20210901;"BODAC_2_effluent";"after_backwash";"iron";53,25;0,21
"1756";20210901;"BODAC_2_effluent";"before_backwash";"iron";62,1;6,22
"1757";20210908;"BODAC_2_effluent";"after_backwash";"iron";NA;NA
"1758";20210908;"BODAC_2_effluent";"before_backwash";"iron";NA;NA
"1759";20190911;"UF_permeate";"after_backwash";"iron";54,17;8,42
"1760";20190911;"UF_permeate";"before_backwash";"iron";60,57;15,72
"1761";20191212;"UF_permeate";"after_backwash";"iron";57,72;1,47
"1762";20191212;"UF_permeate";"before_backwash";"iron";60,78;1,52
"1763";20200304;"UF_permeate";"after_backwash";"iron";65,37;12,95
"1764";20200304;"UF_permeate";"before_backwash";"iron";63,51;12,09
"1765";20200625;"UF_permeate";"after_backwash";"iron";130,5;14,85
"1766";20200625;"UF_permeate";"before_backwash";"iron";105,4;2,3
"1767";20200915;"UF_permeate";"after_backwash";"iron";85,72;1,62
"1768";20200915;"UF_permeate";"before_backwash";"iron";129,83;8,09
"1769";20201214;"UF_permeate";"after_backwash";"iron";152,25;2,22
"1770";20201214;"UF_permeate";"before_backwash";"iron";153,5;2,38
"1771";20210317;"UF_permeate";"after_backwash";"iron";115,5;0,71
"1772";20210317;"UF_permeate";"before_backwash";"iron";102,5;2,12
"1773";20210325;"UF_permeate";"before_backwash";"iron";185,5;0,71
"1774";20210616;"UF_permeate";"after_backwash";"iron";43;0,42
"1775";20210616;"UF_permeate";"before_backwash";"iron";57,6;2,26
"1776";20210901;"UF_permeate";"after_backwash";"iron";77,95;0,21
"1777";20210901;"UF_permeate";"before_backwash";"iron";80,2;0,28
"1778";20210908;"UF_permeate";"after_backwash";"iron";NA;NA
"1779";20210908;"UF_permeate";"before_backwash";"iron";NA;NA
"1780";20190911;"BODAC_1_effluent";"after_backwash";"manganese";1,38;0,09
"1781";20190911;"BODAC_1_effluent";"before_backwash";"manganese";NA;NA
"1782";20191212;"BODAC_1_effluent";"after_backwash";"manganese";5,04;3,26
"1783";20191212;"BODAC_1_effluent";"before_backwash";"manganese";11,25;10,99
"1784";20200304;"BODAC_1_effluent";"after_backwash";"manganese";2,39;0,89
"1785";20200304;"BODAC_1_effluent";"before_backwash";"manganese";5,69;2,68
"1786";20200625;"BODAC_1_effluent";"after_backwash";"manganese";2;0,12
"1787";20200625;"BODAC_1_effluent";"before_backwash";"manganese";9,56;0,51
"1788";20200915;"BODAC_1_effluent";"after_backwash";"manganese";1,39;0,27
"1789";20200915;"BODAC_1_effluent";"before_backwash";"manganese";NA;NA
"1790";20201214;"BODAC_1_effluent";"after_backwash";"manganese";1,93;0,22
"1791";20201214;"BODAC_1_effluent";"before_backwash";"manganese";15,73;15,5
"1792";20210317;"BODAC_1_effluent";"after_backwash";"manganese";5,94;0,29
"1793";20210317;"BODAC_1_effluent";"before_backwash";"manganese";8,68;3,42
"1794";20210325;"BODAC_1_effluent";"before_backwash";"manganese";6,46;0,02
"1795";20210616;"BODAC_1_effluent";"after_backwash";"manganese";2,29;0,34
"1796";20210616;"BODAC_1_effluent";"before_backwash";"manganese";20,6;0,57
"1797";20210901;"BODAC_1_effluent";"after_backwash";"manganese";3,49;0,04
"1798";20210901;"BODAC_1_effluent";"before_backwash";"manganese";1,85;0,02
"1799";20210908;"BODAC_1_effluent";"after_backwash";"manganese";NA;NA
"1800";20210908;"BODAC_1_effluent";"before_backwash";"manganese";NA;NA
"1801";20190911;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1802";20190911;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1803";20191212;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1804";20191212;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1805";20200304;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1806";20200304;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1807";20200625;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1808";20200625;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1809";20200915;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1810";20200915;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1811";20201214;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1812";20201214;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1813";20210317;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1814";20210317;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1815";20210325;"BODAC_2_effluent";"before_backwash";"manganese";1,2;0
"1816";20210616;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1817";20210616;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1818";20210901;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1819";20210901;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1820";20210908;"BODAC_2_effluent";"after_backwash";"manganese";NA;NA
"1821";20210908;"BODAC_2_effluent";"before_backwash";"manganese";NA;NA
"1822";20190911;"UF_permeate";"after_backwash";"manganese";43,33;2,06
"1823";20190911;"UF_permeate";"before_backwash";"manganese";76,23;5,76
"1824";20191212;"UF_permeate";"after_backwash";"manganese";41,96;2,48
"1825";20191212;"UF_permeate";"before_backwash";"manganese";55,61;2,11
"1826";20200304;"UF_permeate";"after_backwash";"manganese";45,41;17,78
"1827";20200304;"UF_permeate";"before_backwash";"manganese";59,33;13,6
"1828";20200625;"UF_permeate";"after_backwash";"manganese";49,85;3,32
"1829";20200625;"UF_permeate";"before_backwash";"manganese";76,74;0,86
"1830";20200915;"UF_permeate";"after_backwash";"manganese";40;2,8
"1831";20200915;"UF_permeate";"before_backwash";"manganese";80,52;8,95
"1832";20201214;"UF_permeate";"after_backwash";"manganese";63,58;0,72
"1833";20201214;"UF_permeate";"before_backwash";"manganese";79,82;0,78
"1834";20210317;"UF_permeate";"after_backwash";"manganese";69,9;0,28
"1835";20210317;"UF_permeate";"before_backwash";"manganese";77,55;0,78
"1836";20210325;"UF_permeate";"before_backwash";"manganese";74,7;0,57
"1837";20210616;"UF_permeate";"after_backwash";"manganese";41;0,14
"1838";20210616;"UF_permeate";"before_backwash";"manganese";147;1,41
"1839";20210901;"UF_permeate";"after_backwash";"manganese";62,25;0,07
"1840";20210901;"UF_permeate";"before_backwash";"manganese";64,85;1,91
"1841";20210908;"UF_permeate";"after_backwash";"manganese";NA;NA
"1842";20210908;"UF_permeate";"before_backwash";"manganese";NA;NA
"1843";20190911;"BODAC_1_effluent";"after_backwash";"zinc";21,57;1,27
"1844";20190911;"BODAC_1_effluent";"before_backwash";"zinc";22,2;0,41
"1845";20191212;"BODAC_1_effluent";"after_backwash";"zinc";33,12;0,57
"1846";20191212;"BODAC_1_effluent";"before_backwash";"zinc";32,97;1,21
"1847";20200304;"BODAC_1_effluent";"after_backwash";"zinc";24,74;0,56
"1848";20200304;"BODAC_1_effluent";"before_backwash";"zinc";24,8;0,68
"1849";20200625;"BODAC_1_effluent";"after_backwash";"zinc";7,68;0,12
"1850";20200625;"BODAC_1_effluent";"before_backwash";"zinc";8,46;0,68
"1851";20200915;"BODAC_1_effluent";"after_backwash";"zinc";9,08;1,61
"1852";20200915;"BODAC_1_effluent";"before_backwash";"zinc";10,51;2,45
"1853";20201214;"BODAC_1_effluent";"after_backwash";"zinc";11,47;0,15
"1854";20201214;"BODAC_1_effluent";"before_backwash";"zinc";17,6;0,56
"1855";20210317;"BODAC_1_effluent";"after_backwash";"zinc";24,1;0,28
"1856";20210317;"BODAC_1_effluent";"before_backwash";"zinc";20,3;0,14
"1857";20210325;"BODAC_1_effluent";"before_backwash";"zinc";22,8;0
"1858";20210616;"BODAC_1_effluent";"after_backwash";"zinc";5,3;0,06
"1859";20210616;"BODAC_1_effluent";"before_backwash";"zinc";9,34;0,01
"1860";20210901;"BODAC_1_effluent";"after_backwash";"zinc";9,67;0,3
"1861";20210901;"BODAC_1_effluent";"before_backwash";"zinc";10,1;0,14
"1862";20210908;"BODAC_1_effluent";"after_backwash";"zinc";NA;NA
"1863";20210908;"BODAC_1_effluent";"before_backwash";"zinc";NA;NA
"1864";20190911;"BODAC_2_effluent";"after_backwash";"zinc";21,38;1,59
"1865";20190911;"BODAC_2_effluent";"before_backwash";"zinc";25,03;0,29
"1866";20191212;"BODAC_2_effluent";"after_backwash";"zinc";85,72;15,71
"1867";20191212;"BODAC_2_effluent";"before_backwash";"zinc";74,77;12,3
"1868";20200304;"BODAC_2_effluent";"after_backwash";"zinc";26,1;1,21
"1869";20200304;"BODAC_2_effluent";"before_backwash";"zinc";27,44;1,12
"1870";20200625;"BODAC_2_effluent";"after_backwash";"zinc";26,15;0,78
"1871";20200625;"BODAC_2_effluent";"before_backwash";"zinc";18,57;0,4
"1872";20200915;"BODAC_2_effluent";"after_backwash";"zinc";18,12;3,1
"1873";20200915;"BODAC_2_effluent";"before_backwash";"zinc";17,89;2,04
"1874";20201214;"BODAC_2_effluent";"after_backwash";"zinc";26,32;0,63
"1875";20201214;"BODAC_2_effluent";"before_backwash";"zinc";23,4;0,22
"1876";20210317;"BODAC_2_effluent";"after_backwash";"zinc";31,15;10,25
"1877";20210317;"BODAC_2_effluent";"before_backwash";"zinc";28,65;0,35
"1878";20210325;"BODAC_2_effluent";"before_backwash";"zinc";24,05;0,21
"1879";20210616;"BODAC_2_effluent";"after_backwash";"zinc";14,95;0,07
"1880";20210616;"BODAC_2_effluent";"before_backwash";"zinc";18,7;0,42
"1881";20210901;"BODAC_2_effluent";"after_backwash";"zinc";16;0,42
"1882";20210901;"BODAC_2_effluent";"before_backwash";"zinc";32;2,4
"1883";20210908;"BODAC_2_effluent";"after_backwash";"zinc";NA;NA
"1884";20210908;"BODAC_2_effluent";"before_backwash";"zinc";NA;NA
"1885";20190911;"UF_permeate";"after_backwash";"zinc";27,82;3,48
"1886";20190911;"UF_permeate";"before_backwash";"zinc";30,22;2,18
"1887";20191212;"UF_permeate";"after_backwash";"zinc";45,21;0,82
"1888";20191212;"UF_permeate";"before_backwash";"zinc";53,07;2,67
"1889";20200304;"UF_permeate";"after_backwash";"zinc";28,36;1,83
"1890";20200304;"UF_permeate";"before_backwash";"zinc";27,79;1,05
"1891";20200625;"UF_permeate";"after_backwash";"zinc";46,5;28,99
"1892";20200625;"UF_permeate";"before_backwash";"zinc";4,99;0,85
"1893";20200915;"UF_permeate";"after_backwash";"zinc";7,03;1,4
"1894";20200915;"UF_permeate";"before_backwash";"zinc";7,82;2,82
"1895";20201214;"UF_permeate";"after_backwash";"zinc";17,8;0,29
"1896";20201214;"UF_permeate";"before_backwash";"zinc";24;0,29
"1897";20210317;"UF_permeate";"after_backwash";"zinc";33,35;1,06
"1898";20210317;"UF_permeate";"before_backwash";"zinc";33,85;0,78
"1899";20210325;"UF_permeate";"before_backwash";"zinc";28,9;0
"1900";20210616;"UF_permeate";"after_backwash";"zinc";12,1;0,14
"1901";20210616;"UF_permeate";"before_backwash";"zinc";17,8;0,42
"1902";20210901;"UF_permeate";"after_backwash";"zinc";14,45;0,07
"1903";20210901;"UF_permeate";"before_backwash";"zinc";12,95;0,21
"1904";20210908;"UF_permeate";"after_backwash";"zinc";NA;NA
"1905";20210908;"UF_permeate";"before_backwash";"zinc";NA;NA
